Tipo_Entidad;Nombre_Tipo_Entidad;Codigo_Entidad;Nombre_Entidad;Fecha_Corte;Tipo_de_persona;Sexo;Tamaño_de_empresa;Tipo_de_crédito;Tipo_de_garantía;Producto de crédito;Plazo de crédito;Tasa_efectiva_promedio_ponderada;margen_adicional;Montos_desembolsados;Numero_de_creditos_desembolsados;Grupo_Etnico;Antiguedad_de_la_empresa;Tipo_de_Tasa;Rango_monto_desembolsado;Clase_deudor;Codigo_CIIU;Codigo_Municipio
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 7 años y hasta 15 años;7.7;0;100,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.4;0;120,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25754
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.05;0;238,835,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;4645;81001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.35;0;108,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;25126
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.5;0;80,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;6190;50689
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;9.85;0;187,039,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;427,800,000;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor de la entidad;7020;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.85;0;170,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;47001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;125,280,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;17001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.9;0;255,153,120;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Sin garantia;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;445,495,750;2;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;120,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25126
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.25;0;349,335,030;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor de la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.05;0;70,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5376
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.6;0;233,800,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.7;0;120,115,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5360
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;15.89;0;205,000,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76520
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 7 años y hasta 15 años;15.77;0;81,400,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;134,591,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8559;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.7;0;75,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;25754
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.45;0;169,813,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76364
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.55;0;16,800,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5631
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;240,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;9.3;0;49,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76520
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.6;0;86,849,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;54874
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.68;0;75,600,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.65;0;116,424,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;73148
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.1;0;30,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;20001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;125,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4631;19001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.45;0;140,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;90;66001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;144,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;52001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;129,128,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.7;0;85,300,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25754
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;180,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;7020;66170
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;109,620,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;66170
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;73,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;226,202,592;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5380
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;173,574,935;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;52,296,951;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;41551
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14.7;0;639,622,326;6;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Vivienda hasta 5 años;18.1;0;24,755,759;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;7111;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en pesos);Más de 15 años y hasta 20 años;15.87;0;25,031,144;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.45;0;733,746,587;3;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;69,609,964;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5360
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);Más de 15 años y hasta 20 años;8.7;0;227,585,889;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;90;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.25;0;209,300,312;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;90;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;47,336,593;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;117,622,862;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5129
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;101,581,091;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);Más de 15 años y hasta 20 años;9.25;0;178,925,782;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5440
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);Más de 15 años y hasta 20 años;8.85;0;199,998,852;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;8299;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en uvr);Más de 15 años y hasta 20 años;8.9;0;80,900,333;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.45;0;235,832,384;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;194,099,379;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 7 años y hasta 15 años;7.4;0;94,350,931;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;15.55;0;202,242,164.92;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;6810;50001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14.64;0;372,905,072;4;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;17.2;0;74,691,219;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;103,822,257;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;5/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en pesos);Más de 15 años y hasta 20 años;16.75;0;30,552,207;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;68276
